attempt,stop_addr,stop_fn,delay,target,bitflip,code,seed
35839,0x0800357a,vRestoreSig,0.155,0x20001de8,32,1,3735928559
35840,0x08003698,prvIdleTask,0.409,0x2000b21f,32,0,3735928559
35841,0x0801a39c,xStreamBufferSpacesAvailable_ret_dup,0.236,0x200076c9,16,0,3735928559
35842,0x08022f60,PendSV_Handler,0.166,0x20008e95,1,0,3735928559
35843,0x0800f45e,prvCheckTasksWaitingTermination_dup,0.202,0x200053c9,4,-1,3735928559
35844,0x0800f408,prvCheckTasksWaitingTermination_dup,0.687,0x2000883a,64,0,3735928559
35845,0x08015f98,crc32buf_ret_dup,0.501,0x2000541e,128,0,3735928559
35846,memset,"<xStack>,",0.859,0x20000a49,64,1,3735928559
35847,0x08002b6c,xTaskIncrementTick,0.408,0x2000ccff,8,0,3735928559
35848,0x080001b6,memset,0.087,0x20006c9c,128,0,3735928559
35849,0x08015ed6,crc32buf_ret_dup,0.887,0x20003ba0,8,0,3735928559
35850,0x0802056a,uxTaskGetNumberOfTasks_ret_dup,0.55,0x20000680,4,1,3735928559
35851,0x0800f5ec,prvCheckTasksWaitingTermination_dup,0.788,0x2000a8a2,4,0,3735928559
35852,0x0800f3e2,prvCheckTasksWaitingTermination_dup,0.347,0x200099ec,1,0,3735928559
35853,0x0800f3e0,prvCheckTasksWaitingTermination_dup,0.167,0x2000853d,1,0,3735928559
35854,0x080025d6,xTaskIncrementTick,0.232,0x2000ab9e,2,0,3735928559
35855,0x08004a66,prvInsertTimerInActiveList_ret_dup,0.286,0x20006f18,64,0,3735928559
35856,0x08015fc0,crc32buf_ret_dup,0.875,0x20002faf,16,0,3735928559
35857,memset,"<ucHeap+8304>,",0.084,0x2000750e,64,0,3735928559
35858,0x08015ebc,crc32buf_ret_dup,0.383,0x20009c28,64,0,3735928559
35859,0x080031d4,vTaskSwitchContext,0.666,0x200000e2,64,1,3735928559
35860,memset,"<ucHeap+11336>,",0.101,0x20006c29,16,0,3735928559
35861,0x080002fa,pvPortMalloc,0.131,0x200095d5,4,0,3735928559
35862,memset,"<ucHeap+3040>,",0.064,0x20007b2c,8,0,3735928559
35863,0x080036a6,prvIdleTask,0.269,0x200049e6,128,0,3735928559
35864,0x0800f5d6,prvCheckTasksWaitingTermination_dup,0.944,0x200020c1,4,1,3735928559
35865,0x080143f2,Multiply_dup,0.588,0x20004e52,2,0,3735928559
35866,memset,"<ucHeap+5272>,",0.069,0x20007a8c,128,0,3735928559
35867,0x08008684,prvResetNextTaskUnblockTime_dup,0.536,0x20006b9d,64,0,3735928559
35868,0x08015f96,crc32buf_ret_dup,0.641,0x20005025,16,0,3735928559
35869,0x0800f3f2,prvCheckTasksWaitingTermination_dup,0.414,0x20006514,128,0,3735928559
35870,0x0801914e,xTimerGenericCommand_ret_dup,0.719,0x2000a3cf,16,0,3735928559
35871,0x08002b32,xTaskIncrementTick,0.274,0x200088ec,128,0,3735928559
35872,0x080022f8,xTaskIncrementTick,0.396,0x20006441,2,0,3735928559
35873,0x080036a6,prvIdleTask,0.953,0x200031ae,32,0,3735928559
35874,0x08015ea6,crc32buf_ret_dup,0.745,0x20005061,64,0,3735928559
35875,0x08003710,prvIdleTask,0.192,0x200034de,2,0,3735928559
35876,0x080001b6,memset,0.069,0x2000b705,64,0,3735928559
35877,0x0800d8b2,prvCopyDataToQueue_ret_dup,0.908,0x20009264,64,0,3735928559
35878,0x08003754,prvIdleTask,0.606,0x20004c71,32,0,3735928559
35879,0x08014a8a,xTaskCreate_ret_dup,0.057,0x2000b3a1,64,0,3735928559
35880,0x08015e4e,crc32buf_ret_dup,0.498,0x200030c5,8,0,3735928559
35881,0x08002c92,xTaskIncrementTick,0.777,0x2000b0d0,128,1,3735928559
35882,0x080120d0,prvInitialiseNewTask_dup,0.445,0x2000d56a,16,0,3735928559
35883,0x0800980c,prvAddCurrentTaskToDelayedList_dup,0.41,0x2000b2ec,64,0,3735928559
35884,0x0800f412,prvCheckTasksWaitingTermination_dup,0.431,0x2000931c,4,0,3735928559
35885,0x0800f5e8,prvCheckTasksWaitingTermination_dup,0.858,0x20005d76,16,0,3735928559
35886,0x080024b0,xTaskIncrementTick,0.656,0x200062df,8,0,3735928559
35887,0x08010e92,vQueueAddToRegistry_dup,0.963,0x20002303,2,1,3735928559
35888,0x08003698,prvIdleTask,0.988,0x2000c335,32,0,3735928559
35889,0x0800f45e,prvCheckTasksWaitingTermination_dup,0.335,0x200025d6,128,1,3735928559
35890,0x08002530,xTaskIncrementTick,0.798,0x20004cb2,16,0,3735928559
35891,0x08015fae,crc32buf_ret_dup,0.883,0x20008b17,16,0,3735928559
35892,0x0800f5d2,prvCheckTasksWaitingTermination_dup,0.282,0x20002c55,16,0,3735928559
35893,0x0800f5ec,prvCheckTasksWaitingTermination_dup,0.344,0x20006e85,32,0,3735928559
35894,0x08015e76,crc32buf_ret_dup,0.752,0x200021e9,128,1,3735928559
35895,0x080036e0,prvIdleTask,0.608,0x200030da,1,0,3735928559
35896,0x0800b866,vQueueWaitForMessageRestricted_dup,0.567,0x2000905d,64,0,3735928559
35897,0x08017508,vQueueUnregisterQueue_dup,0.665,0x20004312,128,0,3735928559
35898,0x0800362c,xBackupRestoreCallVoidFunction,0.656,0x200060a0,4,0,3735928559
35899,memset,"<xStack>,",0.975,0x2000173c,32,1,3735928559
35900,0x0800a920,prvProcessReceivedCommands_dup,0.393,0x20004834,32,0,3735928559
35901,0x0800f484,prvCheckTasksWaitingTermination_dup,0.295,0x20007a76,2,0,3735928559
35902,0x08003758,prvIdleTask,0.153,0x20001010,4,1,3735928559
35903,0x08015fbc,crc32buf_ret_dup,0.75,0x200016dc,64,1,3735928559
35904,0x08008a88,xTaskIncrementTick_ret_dup,0.462,0x2000d385,4,0,3735928559
35905,0x08003156,vTaskSwitchContext,0.713,0x20005f13,64,0,3735928559
35906,0x080011d0,xTaskResumeAll,0.726,0x20006ef5,1,0,3735928559
35907,memset,"<ucHeap+18832>,",0.136,0x2000b0b5,1,1,3735928559
35908,0x0801502e,vTaskBufferTestSend,0.783,0x2000278c,64,1,3735928559
35909,0x080142a6,Multiply_dup,0.485,0x2000996f,4,0,3735928559
35910,0x080001c8,pvPortMalloc,0.056,0x20001769,64,1,3735928559
35911,0x08015f0a,crc32buf_ret_dup,0.375,0x20006ce1,64,0,3735928559
35912,0x0802483a,Reset_Handler,0.022,0x200059c6,1,0,3735928559
35913,0x0800f5d6,prvCheckTasksWaitingTermination_dup,0.575,0x20008636,128,0,3735928559
35914,memset,"<ucHeap+14600>,",0.121,0x2000afe7,2,1,3735928559
35915,0x08015ec4,crc32buf_ret_dup,0.878,0x20002626,4,1,3735928559
35916,0x0802483a,Reset_Handler,0.024,0x2000804f,32,0,3735928559
35917,0x0802483a,Reset_Handler,0.018,0x20001e2a,2,1,3735928559
35918,memset,"<ucHeap+8304>,",0.082,0x2000b966,64,0,3735928559
35919,memset,"<xStack>,",0.906,0x200036c2,4,0,3735928559
35920,0x08003760,prvIdleTask,0.712,0x2000027a,128,1,3735928559
35921,0x080001bc,memset,0.134,0x2000cf81,2,0,3735928559
35922,0x08015f44,crc32buf_ret_dup,0.627,0x2000a199,2,0,3735928559
35923,0x0800f5dc,prvCheckTasksWaitingTermination_dup,0.733,0x20003582,128,0,3735928559
35924,memset,"<ucHeap+5272>,",0.075,0x2000165c,32,1,3735928559
35925,0x0800f43e,prvCheckTasksWaitingTermination_dup,0.611,0x2000d03b,128,0,3735928559
35926,0x08015f0e,crc32buf_ret_dup,0.385,0x2000cd87,64,0,3735928559
35927,0x080153ac,vTaskTimerTest,0.577,0x2000b889,1,0,3735928559
35928,0x0800f3f0,prvCheckTasksWaitingTermination_dup,0.27,0x2000aa47,128,0,3735928559
35929,0x08003704,prvIdleTask,0.463,0x20006bfe,16,0,3735928559
35930,0x08002914,xTaskIncrementTick,0.666,0x200098d0,8,0,3735928559
35931,0x080036b0,prvIdleTask,0.97,0x20009a99,4,0,3735928559
35932,0x08015f44,crc32buf_ret_dup,0.997,0x20003178,8,0,3735928559
35933,0x08015f56,crc32buf_ret_dup,0.745,0x20009d30,1,0,3735928559
35934,memcpy,"<prvCheckForValidListAndQueue.ucStaticTimerQueueStorage+16>,",0.331,0x20005d32,32,0,3735928559
35935,0x080022e8,xTaskIncrementTick,0.363,0x2000b28e,1,0,3735928559
35936,0x08015e76,crc32buf_ret_dup,0.75,0x200000e7,16,1,3735928559
35937,0x08003700,prvIdleTask,0.222,0x2000ab9b,32,0,3735928559
35938,0x08005a1e,xTaskGetSchedulerState_ret_dup,0.709,0x20008e45,2,0,3735928559
35939,0x08004c36,prvInsertTimerInActiveList_ret_dup,0.567,0x20002326,8,1,3735928559
35940,0x080012e2,xTaskResumeAll,0.999,0x2000c822,32,0,3735928559
35941,0x0802483a,Reset_Handler,0.023,0x20009b3b,2,0,3735928559
35942,0x08015ef6,crc32buf_ret_dup,0.635,0x2000cb95,4,0,3735928559
35943,0x08002a42,xTaskIncrementTick,0.408,0x200015b0,8,1,3735928559
35944,0x0800f5d4,prvCheckTasksWaitingTermination_dup,0.287,0x200070f4,2,2,3735928559
35945,0x0801a49c,xStreamBufferSpacesAvailable_ret_dup,0.843,0x20008901,8,0,3735928559
35946,0x0800608c,xTaskRemoveFromEventList_ret_dup,0.694,0x200003de,8,1,3735928559
35947,0x08014460,Multiply_dup,0.812,0x2000796d,4,0,3735928559
35948,0x0800053c,prvInsertBlockIntoFreeList,0.934,0x20003583,64,0,3735928559
35949,0x08008110,xTaskResumeAll_ret_dup,0.992,0x2000a08c,8,0,3735928559
35950,0x0801a6b4,xStreamBufferSpacesAvailable_ret_dup,0.393,0x20007935,2,0,3735928559
35951,0x0800f40a,prvCheckTasksWaitingTermination_dup,0.933,0x2000b135,4,0,3735928559
35952,0x0800474e,uxListRemove_ret_dup,0.771,0x2000d735,16,0,3735928559
35953,0x0802483a,Reset_Handler,0.021,0x20004167,8,0,3735928559
35954,0x08002e24,vTaskSwitchContext,0.765,0x200030a1,1,0,3735928559
35955,memset,"<ucHeap+18832>,",0.14,0x20005ee9,4,0,3735928559
35956,0x08001b06,xTaskResumeAll,0.94,0x200035d2,8,0,3735928559
35957,0x08015f56,crc32buf_ret_dup,0.359,0x2000368b,32,0,3735928559
35958,0x080036be,prvIdleTask,0.661,0x2000b61f,8,0,3735928559
35959,0x08001f5c,xTaskIncrementTick,0.507,0x20006e23,32,0,3735928559
35960,0x0800f488,prvCheckTasksWaitingTermination_dup,0.525,0x200057c0,8,0,3735928559
35961,0x08002ed0,vTaskSwitchContext,0.554,0x2000449d,16,0,3735928559
35962,0x0800f3f8,prvCheckTasksWaitingTermination_dup,0.461,0x20005a41,64,0,3735928559
35963,0x0800face,xTaskCreateStatic_ret_dup,0.849,0x20002e6c,64,0,3735928559
35964,0x0800f42e,prvCheckTasksWaitingTermination_dup,0.779,0x2000a571,8,0,3735928559
35965,memset,"<xStack>,",0.642,0x2000b521,16,-1,3735928559
35966,0x0800532a,vListInsert_dup,0.435,0x200091ea,16,0,3735928559
35967,0x08001ec2,xTaskIncrementTick,0.529,0x200065fe,64,0,3735928559
35968,0x08003192,vTaskSwitchContext,0.954,0x2000a18b,16,0,3735928559
35969,0x08003756,prvIdleTask,0.257,0x200018c0,8,1,3735928559
35970,0x080036de,prvIdleTask,0.728,0x200061d3,128,0,3735928559
35971,0x08011d54,prvInitialiseNewTask_dup,0.183,0x2000beec,16,0,3735928559
35972,0x080051b6,vListInsert_dup,0.583,0x20001e99,1,1,3735928559
35973,0x0800f5d6,prvCheckTasksWaitingTermination_dup,0.28,0x2000a5b9,128,0,3735928559
35974,0x0800369e,prvIdleTask,0.237,0x2000a135,32,0,3735928559
35975,0x08015f56,crc32buf_ret_dup,0.744,0x200084ab,128,0,3735928559
35976,memset,"<ucHeap+8304>,",0.083,0x2000a1fd,8,0,3735928559
35977,memcpy,"<prvCheckForValidListAndQueue.ucStaticTimerQueueStorage_dup+128>,",0.491,0x2000337f,64,0,3735928559
35978,0x08017536,vQueueUnregisterQueue_dup,0.451,0x200017da,2,1,3735928559
35979,memset,"<ucHeap+18832>,",0.146,0x2000ae93,4,0,3735928559
35980,0x080036a6,prvIdleTask,0.784,0x2000bc3a,4,0,3735928559
35981,memset,"<xStack>,",0.906,0x2000bd69,128,0,3735928559
35982,0x08001dec,xTaskResumeAll,0.572,0x200006a3,4,1,3735928559
35983,0x08015f0c,crc32buf_ret_dup,0.38,0x20001b06,128,1,3735928559
35984,0x08004aa6,prvInsertTimerInActiveList_ret_dup,0.412,0x20000b0e,64,1,3735928559
35985,0x0801165c,xQueueGenericReset_ret_dup,0.39,0x20004a0d,16,0,3735928559
35986,0x080097f4,prvAddCurrentTaskToDelayedList_dup,0.42,0x200029ab,32,0,3735928559
35987,0x08003720,prvIdleTask,0.468,0x200075c0,128,0,3735928559
35988,0x08003768,prvIdleTask,0.681,0x2000362e,1,0,3735928559
35989,0x0800fe44,xTaskCreateStatic_ret_dup,0.531,0x20009025,32,0,3735928559
35990,0x08003b26,xQueueReceive_ret_dup,0.412,0x200018a8,2,1,3735928559
35991,0x080036a6,prvIdleTask,0.469,0x200074a9,1,0,3735928559
35992,0x0802058c,uxTaskGetNumberOfTasks_ret_dup,0.278,0x2000d229,32,0,3735928559
35993,0x080072ae,prvUnlockQueue_dup,0.857,0x2000c050,128,0,3735928559
35994,0x0800cb74,xQueueGenericSend_ret_dup,0.37,0x20000874,128,1,3735928559
35995,0x08003210,vTaskSwitchContext,0.327,0x200031eb,8,0,3735928559
35996,0x0800b420,prvProcessReceivedCommands_dup,0.955,0x2000c0e9,128,0,3735928559
35997,0x0800f480,prvCheckTasksWaitingTermination_dup,0.784,0x2000be00,8,0,3735928559
35998,0x0800e966,eTaskGetState_ret_dup,0.328,0x200036d2,2,0,3735928559
35999,0x08022ef8,vPortExitCritical,0.902,0x2000c5d6,8,0,3735928559
36000,0x08022f16,vPortExitCritical,0.266,0x200029dc,64,0,3735928559
36001,0x08014338,Multiply_dup,0.372,0x200070f9,1,0,3735928559
36002,0x0800f428,prvCheckTasksWaitingTermination_dup,0.33,0x20005966,1,0,3735928559
36003,0x0800f42e,prvCheckTasksWaitingTermination_dup,0.652,0x20004244,2,0,3735928559
36004,0x08001f24,xTaskIncrementTick,0.648,0x2000bef0,2,0,3735928559
36005,0x080144b6,Multiply_dup,0.485,0x20006190,4,0,3735928559
36006,0x0800f43c,prvCheckTasksWaitingTermination_dup,0.794,0x20000fd0,32,1,3735928559
36007,0x08002e9c,vTaskSwitchContext,0.602,0x2000ab0f,128,0,3735928559
36008,0x0801218e,prvInitialiseNewTask_dup,0.147,0x200060df,32,0,3735928559
36009,0x080005d2,vPortFree,0.326,0x20006129,64,1,3735928559
36010,0x0800371c,prvIdleTask,0.785,0x2000605a,128,0,3735928559
36011,0x0800370a,prvIdleTask,0.197,0x20000ae6,128,1,3735928559
36012,0x0800f3fa,prvCheckTasksWaitingTermination_dup,0.575,0x20000418,8,1,3735928559
36013,0x080139f4,vTaskDelay_dup,0.969,0x2000581c,1,0,3735928559
36014,0x0800f478,prvCheckTasksWaitingTermination_dup,0.337,0x2000201f,128,1,3735928559
36015,0x08003754,prvIdleTask,0.691,0x20000d9e,32,1,3735928559
36016,0x08015ed6,crc32buf_ret_dup,0.895,0x2000b3d0,16,0,3735928559
36017,0x080036a6,prvIdleTask,0.721,0x20000de9,4,1,3735928559
36018,0x080048be,prvSampleTimeNow_ret_dup,0.301,0x20006b30,32,0,3735928559
36019,0x08001ec8,xTaskIncrementTick,0.419,0x2000600e,2,0,3735928559
36020,0x08022f50,PendSV_Handler,0.597,0x200094de,1,0,3735928559
36021,0x08003d64,xQueueReceive_ret_dup,0.644,0x20006524,128,0,3735928559
36022,0x080036fa,prvIdleTask,0.335,0x200059e6,32,0,3735928559
36023,0x08003198,vTaskSwitchContext,0.225,0x20007b9e,64,0,3735928559
36024,memset,"<ucHeap+14600>,",0.126,0x20009abf,2,0,3735928559
36025,0x08015fba,crc32buf_ret_dup,0.765,0x2000a013,16,0,3735928559
36026,0x08015e78,crc32buf_ret_dup,0.625,0x20009eec,16,0,3735928559
36027,0x0800f43c,prvCheckTasksWaitingTermination_dup,0.955,0x200086c7,128,0,3735928559
36028,0x08015eae,crc32buf_ret_dup,0.635,0x20003ca9,4,0,3735928559
36029,0x08019c48,prvInitialiseNewTimer_dup,0.586,0x200095ce,4,0,3735928559
36030,0x08014202,Multiply_dup,0.484,0x20009075,2,0,3735928559
36031,0x080036a2,prvIdleTask,0.247,0x20004ada,8,0,3735928559
36032,0x080142b4,Multiply_dup,0.926,0x2000b038,128,0,3735928559
36033,0x08010f5c,vQueueAddToRegistry_dup,0.299,0x2000a288,64,0,3735928559
36034,0x08003764,prvIdleTask,0.804,0x2000d161,4,0,3735928559
36035,0x0802483a,Reset_Handler,0.025,0x20003633,1,0,3735928559
36036,0x0800f42c,prvCheckTasksWaitingTermination_dup,0.285,0x2000d20d,32,1,3735928559
36037,0x08003754,prvIdleTask,0.911,0x200067e3,16,0,3735928559
36038,0x08005242,vListInsert_dup,0.319,0x2000760a,4,0,3735928559
36039,0x080035ec,vBackupRestoreCallVoidFunction,0.772,0x2000c5ba,32,0,3735928559
36040,0x08001eba,xTaskIncrementTick,0.563,0x2000c9cc,2,0,3735928559
36041,0x0801430a,Multiply_dup,0.482,0x20003cbc,8,0,3735928559
36042,0x08015efa,crc32buf_ret_dup,0.501,0x2000843b,128,0,3735928559
36043,0x0800f436,prvCheckTasksWaitingTermination_dup,0.187,0x2000643b,128,0,3735928559
36044,0x0800cafc,xQueueGenericSend_ret_dup,0.455,0x2000d819,16,0,3735928559
36045,0x0800358a,vRestoreSig,0.468,0x20001277,1,1,3735928559
36046,0x080036ce,prvIdleTask,0.576,0x20009af6,128,0,3735928559
36047,0x08015f50,crc32buf_ret_dup,0.618,0x2000c16b,2,0,3735928559
36048,0x0800376a,prvIdleTask,0.975,0x20008845,4,0,3735928559
36049,0x08002b3e,xTaskIncrementTick,0.76,0x20004cee,64,0,3735928559
36050,0x08003760,prvIdleTask,0.26,0x20004871,32,1,3735928559
36051,0x08015fa0,crc32buf_ret_dup,0.491,0x20000f87,8,1,3735928559
36052,memset,"<ucHeap+3040>,",0.059,0x20005f3d,4,0,3735928559
36053,0x08021590,vTaskSuspend_dup,0.669,0x20003130,128,0,3735928559
36054,0x0800f3f8,prvCheckTasksWaitingTermination_dup,0.421,0x20001ba0,4,1,3735928559
36055,memset,"<xStack>,",0.642,0x20009d2c,64,0,3735928559
36056,0x080113e6,xQueueGenericReset_ret_dup,0.527,0x20008b9a,4,0,3735928559
36057,0x08015f1a,crc32buf_ret_dup,0.887,0x20007905,32,0,3735928559
36058,0x08003c38,xQueueReceive_ret_dup,0.296,0x2000caf0,16,0,3735928559
36059,0x0800c34e,xQueueGenericSend_ret_dup,0.571,0x200079d1,1,0,3735928559
36060,0x0800f46e,prvCheckTasksWaitingTermination_dup,0.426,0x2000c71c,1,0,3735928559
36061,0x080143b2,Multiply_dup,0.591,0x20009f5a,32,0,3735928559
36062,0x080034b0,vTaskSwitchContext,0.956,0x2000a4a3,16,0,3735928559
36063,memset,"<ucHeap+8304>,",0.086,0x20004e40,1,0,3735928559
36064,0x08003032,vTaskSwitchContext,0.93,0x200071e2,16,0,3735928559
36065,0x080011f0,xTaskResumeAll,0.84,0x20009541,32,0,3735928559
36066,0x080051f8,vListInsert_dup,0.433,0x2000b5bd,8,0,3735928559
36067,0x08015ec2,crc32buf_ret_dup,0.488,0x20001cbb,1,1,3735928559
36068,0x08022ec6,vPortEnterCritical,0.862,0x20001cf9,8,1,3735928559
36069,0x0800bcf2,xQueueGenericSend_ret_dup,0.982,0x20008757,4,0,3735928559
36070,0x08003884,xQueueReceive_ret_dup,0.865,0x200058f9,32,0,3735928559
36071,0x08015f0a,crc32buf_ret_dup,0.892,0x20004816,32,0,3735928559
36072,0x0800791a,xTaskResumeAll_ret_dup,0.783,0x2000c787,64,0,3735928559
36073,0x0802483a,Reset_Handler,0.023,0x20007b04,4,0,3735928559
36074,0x08015e9c,crc32buf_ret_dup,0.635,0x2000b4ae,2,0,3735928559
36075,0x080001bc,memset,0.083,0x20009947,4,0,3735928559
36076,memset,"<ucHeap+5272>,",0.078,0x2000bafd,2,0,3735928559
36077,0x08003562,vResetSig,0.253,0x20006590,1,0,3735928559
36078,0x08015fa6,crc32buf_ret_dup,0.995,0x20006a23,8,0,3735928559
36079,0x08000e1c,memcpy_to_duplicate,0.392,0x2000cbf1,16,0,3735928559
36080,0x080207e6,vTaskPrioritySet_dup,0.946,0x20003274,8,0,3735928559
36081,0x0800f42e,prvCheckTasksWaitingTermination_dup,0.441,0x200011fa,16,1,3735928559
36082,0x0800f468,prvCheckTasksWaitingTermination_dup,0.802,0x20002c41,8,0,3735928559
36083,memset,"<ucHeap+18832>,",0.138,0x20001af3,16,1,3735928559
36084,0x0800f480,prvCheckTasksWaitingTermination_dup,0.851,0x2000912d,4,0,3735928559
36085,0x0800f484,prvCheckTasksWaitingTermination_dup,0.716,0x2000342e,1,0,3735928559
36086,0x08014402,Multiply_dup,0.81,0x20001886,64,1,3735928559
36087,0x0800f3f0,prvCheckTasksWaitingTermination_dup,0.799,0x20007424,4,0,3735928559
36088,0x08017500,vQueueUnregisterQueue_dup,0.942,0x20000eef,1,1,3735928559
36089,0x08015eb0,crc32buf_ret_dup,0.384,0x20009bd6,2,0,3735928559
36090,0x08012232,prvInitialiseNewTask_dup,0.946,0x20006257,64,0,3735928559
36091,0x08003754,prvIdleTask,0.605,0x200010b1,32,1,3735928559
36092,0x08005232,vListInsert_dup,0.238,0x20000f37,2,1,3735928559
36093,0x08015e98,crc32buf_ret_dup,0.371,0x20006dd3,16,0,3735928559
36094,memset,"<ucHeap+3040>,",0.061,0x20009e20,64,0,3735928559
36095,0x08013bf6,vTaskDelay_dup,0.341,0x2000d891,64,0,3735928559
36096,0x080001b6,memset,0.064,0x20000ce1,32,1,3735928559
36097,0x080032b6,vTaskSwitchContext,0.823,0x2000af5e,8,0,3735928559
36098,0x080033fc,vTaskSwitchContext,0.311,0x20008e5c,2,0,3735928559
36099,0x08005286,vListInsert_dup,0.336,0x20002975,8,0,3735928559
36100,0x08005a80,xTaskGetSchedulerState_ret_dup,0.296,0x200081ee,32,0,3735928559
36101,0x080001b6,memset,0.145,0x2000861a,8,0,3735928559
36102,0x080001ae,memcpy,0.601,0x2000baa4,16,0,3735928559
36103,0x08015eee,crc32buf_ret_dup,0.639,0x2000877f,128,0,3735928559
36104,0x0800794c,xTaskResumeAll_ret_dup,0.867,0x2000a6e0,1,0,3735928559
36105,0x0801767a,vQueueUnregisterQueue_dup,0.405,0x200042f3,8,0,3735928559
36106,0x080036b0,prvIdleTask,0.394,0x20000ac0,16,1,3735928559
36107,0x080085fe,prvResetNextTaskUnblockTime_dup,0.233,0x20009fea,4,0,3735928559
36108,0x08015f7e,crc32buf_ret_dup,0.768,0x200009c3,8,1,3735928559
36109,0x08001b0a,xTaskResumeAll,0.407,0x2000bb04,128,0,3735928559
36110,0x0800f5d4,prvCheckTasksWaitingTermination_dup,0.454,0x2000c85a,8,0,3735928559
36111,memset,"<ucHeap+8304>,",0.088,0x200059c2,64,0,3735928559
36112,0x08011c30,prvInitialiseNewTask_dup,0.11,0x2000b1ad,2,0,3735928559
36113,memset,"<ucHeap+18832>,",0.146,0x2000368a,2,0,3735928559
36114,memset,"<ucHeap+14600>,",0.12,0x200064bc,128,0,3735928559
36115,0x08005a44,xTaskGetSchedulerState_ret_dup,0.611,0x20003266,2,0,3735928559
36116,0x08024830,Reset_Handler,0.006,0x20008329,1,0,3735928559
36117,0x08009ebc,prvGetNextExpireTime_ret_dup,0.67,0x2000baf8,2,0,3735928559
36118,0x0800c116,xQueueGenericSend_ret_dup,0.33,0x20009a47,16,0,3735928559
36119,0x0800b7aa,vQueueWaitForMessageRestricted_dup,0.787,0x20001748,32,1,3735928559
36120,memset,"<ucHeap+5272>,",0.075,0x20001c6f,4,1,3735928559
36121,0x0800f42c,prvCheckTasksWaitingTermination_dup,0.906,0x2000c39f,4,0,3735928559
36122,0x08015f44,crc32buf_ret_dup,0.634,0x200097ff,128,0,3735928559
36123,0x0800bd88,xQueueGenericSend_ret_dup,0.552,0x200082b6,64,0,3735928559
36124,0x08005ad4,xTaskGetSchedulerState_ret_dup,0.488,0x20009a6a,2,0,3735928559
36125,0x080022b2,xTaskIncrementTick,0.29,0x200091b1,8,0,3735928559
36126,0x08015ede,crc32buf_ret_dup,0.743,0x20002035,16,1,3735928559
36127,0x08003764,prvIdleTask,0.304,0x2000b14b,2,0,3735928559
36128,0x080049ae,prvSampleTimeNow_ret_dup,0.392,0x2000527a,4,0,3735928559
36129,0x08015f44,crc32buf_ret_dup,0.635,0x20001450,32,1,3735928559
36130,0x0800f408,prvCheckTasksWaitingTermination_dup,0.98,0x2000c22a,64,0,3735928559
36131,0x0802483a,Reset_Handler,0.03,0x2000aec5,16,0,3735928559
36132,memset,"<ucHeap+18832>,",0.141,0x2000b33f,8,0,3735928559
36133,0x080001b6,memset,0.042,0x20007d6a,128,0,3735928559
36134,0x08015e5a,crc32buf_ret_dup,0.507,0x2000c471,4,0,3735928559
36135,memset,"<xStack>,",0.829,0x200075fd,1,0,3735928559
36136,0x08005c98,prvCopyDataFromQueue_dup,0.907,0x20001087,32,1,3735928559
36137,0x0802483e,Reset_Handler,0.021,0x20006469,64,0,3735928559
36138,0x080175a8,vQueueUnregisterQueue_dup,0.643,0x200065b6,32,0,3735928559
36139,0x0800ecf4,eTaskGetState_ret_dup,0.43,0x20008dc0,128,0,3735928559
36140,0x08021570,vTaskSuspend_dup,0.946,0x200033c7,1,0,3735928559
36141,memset,"<ucHeap+8>,",0.043,0x20002f9b,8,0,3735928559
36142,0x080013ae,xTaskResumeAll,0.112,0x20004b32,128,0,3735928559
36143,0x08004866,prvSampleTimeNow_ret_dup,0.516,0x20000fbf,4,1,3735928559
36144,0x0800f5d4,prvCheckTasksWaitingTermination_dup,0.548,0x2000b55c,1,-1,3735928559
36145,0x0800bfb4,xQueueGenericSend_ret_dup,0.426,0x2000b864,1,0,3735928559
36146,0x080036a6,prvIdleTask,0.691,0x20000743,64,1,3735928559
36147,0x0800f46e,prvCheckTasksWaitingTermination_dup,0.307,0x20009c3e,64,0,3735928559
36148,0x08018cda,xTimerGetPeriod_ret_dup,0.644,0x20008e3c,16,0,3735928559
36149,0x0800f45c,prvCheckTasksWaitingTermination_dup,0.224,0x20003512,2,0,3735928559
36150,0x080002ee,pvPortMalloc,0.699,0x2000565d,8,0,3735928559
36151,0x08003698,prvIdleTask,0.843,0x2000d4fe,32,0,3735928559
36152,0x0800f45e,prvCheckTasksWaitingTermination_dup,0.164,0x20001092,4,1,3735928559
36153,0x08015f1e,crc32buf_ret_dup,0.375,0x20005bb3,64,0,3735928559
36154,0x080022ec,xTaskIncrementTick,0.626,0x2000a0d7,128,0,3735928559
36155,0x080001b6,memset,0.864,0x20000d81,4,1,3735928559
36156,0x08024840,Reset_Handler,0.019,0x2000963a,4,0,3735928559
36157,0x08013ff6,Initialize_dup,0.698,0x20005ebd,32,0,3735928559
36158,0x08015fa6,crc32buf_ret_dup,0.62,0x20005a1c,64,0,3735928559
36159,0x080059a4,xTaskGetSchedulerState_ret_dup,0.724,0x2000969b,32,0,3735928559
36160,0x0800370c,prvIdleTask,0.417,0x20001c49,32,1,3735928559
36161,0x0802483e,Reset_Handler,0.034,0x2000c892,8,0,3735928559
36162,0x0800f428,prvCheckTasksWaitingTermination_dup,0.245,0x2000bfe7,4,0,3735928559
36163,0x08015e96,crc32buf_ret_dup,0.871,0x2000c20e,64,0,3735928559
